"","x"
"92854","4"
"82825","10"
"76515","4"
"103721","4"
"66455","2"
"14866","2"
"86542","4"
"102386","10"
"37915","4"
"87215","2"
"125348","2"
"36566","2"
"22584","4"
"45614","12"
"51834","2"
"103913","4"
"17637","4"
"31808","2"
"26545","12"
"1905","4"
"60510","4"
"38492","2"
"28955","2"
"71025","2"
"63596","2"
"57554","2"
"61932","2"
"37788","2"
"29238","4"
"107665","2"
"27221","2"
"66431","3"
"120183","2"
"37302","4"
"100444","2"
"114784","2"
"22456","2"
"99556","2"
"54142","4"
"52446","4"
"107017","2"
"5299","4"
"109376","2"
"114337","2"
"36900","4"
"85158","4"
"25147","2"
"27433","2"
"90716","2"
"96512","4"
"120168","2"
"67168","4"
"29012","2"
"89664","4"
"62912","10"
"105155","4"
"26940","2"
"95711","2"
"78682","2"
"119515","9"
"102578","4"
"44462","2"
"14823","2"
"84022","2"
"125356","10"
"72088","4"
"120636","2"
"104441","2"
"86908","4"
"21667","2"
"82785","2"
"63495","2"
"107517","2"
"85312","2"
"109918","2"
"125957","2"
"36736","13"
"37053","2"
"55807","2"
"121609","2"
"68702","2"
"26080","2"
"19950","4"
"114650","4"
"60962","2"
"100553","4"
"102729","10"
"5459","4"
"18195","4"
"16699","4"
"71363","2"
"88236","2"
"107566","9"
"119981","2"
"18085","2"
"67001","2"
"103611","4"
"91702","4"
"42064","4"
"114990","2"
"41303","2"
"73591","2"
"74021","2"
"14933","4"
"45862","2"
"89294","2"
"73825","2"
"18652","2"
"94292","2"
"34362","4"
"97875","4"
"101948","4"
"35448","2"
"123261","2"
"10256","3"
"98774","2"
"76171","2"
"34010","2"
"75591","2"
"36692","2"
"16707","2"
"82170","2"
"11379","4"
"107604","11"
"118011","2"
"98901","4"
"17292","2"
"33197","2"
"8372","2"
"14919","10"
"75428","4"
"936","2"
"88595","2"
"54314","2"
"1268","6"
"87406","2"
"74153","4"
"87955","2"
"117189","4"
"111587","2"
"50645","2"
"30013","2"
"101188","2"
"40256","2"
"101246","4"
"82808","2"
"36362","9"
"56862","4"
"29256","4"
"76341","2"
"8595","10"
"48585","4"
"54749","2"
"95800","4"
"86020","4"
"56013","2"
"123203","2"
"122294","2"
"22065","2"
"36861","5"
"77509","2"
"48795","2"
"108600","2"
"3761","11"
"44714","2"
"76913","4"
"25014","2"
"95582","2"
"123384","4"
"104532","4"
"56026","2"
"23950","2"
"70118","2"
"48866","4"
"62978","4"
"4574","4"
"87240","4"
"52437","2"
"1837","4"
"37780","10"
"103477","2"
"74925","2"
"76394","4"
"8765","4"
"99323","4"
"23736","2"
"52622","4"
"59312","4"
"121791","4"
"53145","4"
"7563","2"
"18965","2"
"12083","2"
"122583","2"
"72942","4"
"61896","9"
"121591","2"
"5568","4"
"105378","2"
"11265","2"
"122618","2"
"95761","3"
"21917","4"
"69780","4"
"82565","4"
"32199","4"
"89882","4"
"67942","4"
"90525","2"
"58642","2"
"6625","4"
"56808","4"
"76148","9"
"72371","9"
"51267","2"
"98753","4"
"88278","2"
"6735","4"
"89264","2"
"56255","2"
"12962","2"
"68681","4"
"41392","2"
"91850","2"
"112175","4"
"39731","4"
"31082","2"
"103450","4"
"82878","2"
"21083","2"
"22582","4"
"17306","4"
"45300","4"
"68209","2"
"120248","2"
"85792","4"
"23461","2"
"122097","2"
"4253","4"
"121777","4"
"55285","2"
"84945","2"
"87340","2"
"70592","3"
"92791","2"
"1304","4"
"84156","2"
"14655","2"
"1422","2"
"98658","2"
"30256","2"
"28450","2"
"79","2"
"21059","2"
"7146","2"
"122483","2"
"19573","2"
"98675","2"
"35531","4"
"91730","4"
"72456","2"
"24681","13"
"111718","4"
"65641","10"
"41425","2"
"38953","2"
"52547","4"
"3105","2"
"35562","10"
"38050","2"
"119116","2"
"30523","2"
"9845","4"
"125113","2"
"117969","13"
"62599","4"
"123265","11"
"10723","4"
"116702","3"
"54762","4"
"21064","2"
"96484","2"
"27540","4"
"10422","2"
"30713","2"
"27774","4"
"20070","2"
"8968","2"
"34352","12"
"42310","4"
"54553","2"
"78784","2"
"112787","2"
"84187","4"
"41885","4"
"89148","11"
"110318","2"
"51324","2"
"40012","2"
"41907","2"
"87524","2"
"48821","2"
"24443","4"
"106607","2"
"77053","2"
"105844","2"
"38828","4"
"76092","2"
"66106","2"
"62720","4"
"63479","4"
"123091","2"
"112849","2"
"102733","12"
"96686","2"
"51089","4"
"116021","2"
"11752","4"
"120854","2"
"44037","9"
"10785","2"
"61175","4"
"76600","2"
"69151","4"
"116273","2"
"92963","3"
"94810","2"
"12595","2"
"73374","2"
"28365","4"
"67337","4"
"69878","4"
"26697","4"
"84151","2"
"74513","2"
"64521","2"
"56837","2"
"68404","4"
"64066","2"
"4696","2"
"98534","4"
"47119","2"
"56313","2"
"32416","4"
"22198","2"
"17692","2"
"77687","2"
"8159","4"
"92515","4"
"25030","9"
"72091","4"
"22355","10"
"714","4"
"17655","2"
"70079","2"
"7196","2"
"28925","2"
"58679","2"
"109574","2"
"73324","2"
"59530","2"
"75914","2"
"55788","10"
"72984","4"
"116052","2"
"98626","10"
"62621","4"
"34763","4"
"56725","2"
"110861","4"
"100915","4"
"51283","4"
"86515","4"
"74388","4"
"43119","2"
"2186","4"
"81186","2"
"94454","2"
"101241","9"
"24995","4"
"71574","10"
"57877","2"
"122237","2"
"69012","2"
"101115","2"
"88396","4"
"94771","2"
"48301","2"
"72044","2"
"11086","2"
"111355","3"
"31233","2"
"109451","2"
"56247","2"
"2621","10"
"116216","9"
"47523","11"
"19606","4"
"50734","4"
"38563","2"
"35004","3"
"10826","9"
"32920","4"
"76931","2"
"18482","2"
"30047","2"
"104019","11"
"105730","2"
"19534","2"
"58936","2"
"112892","9"
"20828","4"
"25132","2"
"94638","4"
"108162","4"
"109234","2"
"109126","4"
"45543","2"
"56191","2"
"65752","2"
"50291","2"
"106325","4"
"32028","2"
"8594","2"
"85866","2"
"15113","4"
"92074","4"
"3199","2"
"67130","2"
"12361","2"
"60738","2"
"5399","2"
"70562","9"
"49675","2"
"24084","11"
"69537","2"
"13424","11"
"117145","2"
"28489","4"
"6197","2"
"17031","2"
"44313","2"
"52321","2"
"18915","4"
"107275","4"
"79831","2"
"84359","2"
"34702","2"
"96022","13"
"76193","2"
"39676","4"
"82133","2"
"19407","2"
"11990","2"
"35359","4"
"40510","2"
"89466","2"
"31827","4"
"32044","2"
"45432","2"
"60451","2"
"111548","4"
"76459","2"
"93786","2"
"66047","2"
"92051","3"
"111947","2"
"5026","2"
"28841","2"
"62551","2"
"29990","2"
"41893","4"
"123386","2"
"2819","2"
"94373","2"
"79788","2"
"19576","2"
"25136","2"
"78570","2"
"122892","2"
"74717","2"
"54779","4"
"22882","2"
"40512","4"
"101748","4"
"86131","12"
"65791","9"
"122414","10"
"28384","2"
"73407","10"
"49839","4"
"98594","4"
"43375","4"
"26438","2"
"94795","11"
"9619","12"
"7887","4"
"125700","2"
"116116","2"
"1192","4"
"40842","3"
"108527","2"
"119504","2"
"62089","2"
"8098","2"
"63101","2"
"22639","2"
"43590","4"
"17285","2"
"48567","2"
"97969","4"
"123849","4"
"76391","2"
"4294","2"
"29647","4"
"114135","2"
"88689","2"
"83996","12"
"46533","12"
"4128","4"
"95433","3"
"56822","2"
"104847","2"
"121561","4"
"34840","2"
"72033","12"
"76163","4"
"48722","2"
"71686","4"
"4649","4"
"9812","9"
"85395","2"
"27080","2"
"21412","11"
"14417","2"
"121254","3"
"117494","2"
"17146","2"
"42098","2"
"76952","2"
"83823","2"
"5111","2"
"12697","2"
"97865","2"
"10255","2"
"98515","2"
"96180","2"
"26063","2"
"50244","2"
"69551","9"
"49872","4"
"113131","9"
"75253","2"
"95690","2"
"100429","2"
"98247","4"
"82699","4"
"125797","4"
"34011","2"
"85438","2"
"108795","10"
"26540","9"
"104515","4"
"36617","4"
"76248","4"
"116709","2"
"7009","4"
"4302","2"
"103466","2"
"118877","13"
"106272","4"
"106428","2"
"71669","2"
"92872","4"
"117188","4"
"6899","2"
"81492","2"
"103479","2"
"125216","2"
"104398","2"
"97025","2"
"94263","4"
"48097","2"
"66498","4"
"30080","3"
"39806","2"
"32976","4"
"31686","4"
"95931","2"
"82203","2"
"124349","4"
"9307","4"
"85201","2"
"34937","2"
"55386","4"
"41742","3"
"88277","2"
"121398","2"
"27971","4"
"96961","2"
"41440","11"
"14240","2"
"16533","2"
"3458","11"
"77798","2"
"99018","4"
"26326","2"
"46554","2"
"85541","4"
"3177","2"
"41843","2"
"72659","2"
"5670","4"
"81034","2"
"44892","2"
"6714","2"
"20598","4"
"60534","4"
"75966","4"
"19859","4"
"114520","4"
"48161","2"
"19667","2"
"32617","2"
"23109","2"
"70262","4"
"27612","2"
"14858","2"
"72137","2"
"96872","10"
"123943","2"
"121950","4"
"59046","2"
"22346","2"
"71133","2"
"17128","3"
"76856","2"
"58330","4"
"114060","4"
"120180","2"
"111915","4"
"78719","4"
"34432","4"
"31271","10"
"41234","2"
"117821","2"
"1753","2"
"21613","4"
"109244","2"
"46159","2"
"59348","2"
"55031","2"
"70786","4"
"48917","4"
"120427","10"
"109527","2"
"112584","2"
"40667","2"
"77353","4"
"61326","4"
"24513","2"
"92338","4"
"18626","10"
"122778","10"
"118635","4"
"880","2"
"16033","2"
"107251","9"
"91566","4"
"86557","11"
"35097","9"
"39748","2"
"111232","2"
"14007","10"
"7286","2"
"86543","2"
"58969","2"
"42879","3"
"48195","2"
"19325","4"
"118486","2"
"105294","12"
"98440","4"
"29045","4"
"102323","2"
"84393","2"
"94226","2"
"11431","2"
"119355","2"
"77915","4"
"48453","3"
"123561","4"
"81471","2"
"123304","2"
"109306","4"
"93861","4"
"17254","2"
"67448","2"
"117653","2"
"10211","2"
"96409","9"
"466","4"
"106444","2"
"95039","2"
"31198","4"
"93756","9"
"20192","2"
"44273","4"
"82029","4"
"36396","2"
"57565","4"
"4394","4"
"91150","11"
"113032","2"
"110063","2"
"91572","4"
"1899","2"
"22349","4"
"112414","2"
"95053","4"
"111576","10"
"23038","13"
"7046","4"
"76286","2"
"90609","2"
"101899","4"
"23368","2"
"26469","4"
"98148","2"
"114941","2"
"35909","4"
"70803","2"
"65813","11"
"82548","11"
"81500","2"
"52561","4"
"78279","6"
"13487","4"
"32134","4"
"27136","2"
"11595","9"
"60355","2"
"71299","9"
"4839","2"
"35737","4"
"65784","11"
"19312","2"
"35587","2"
"67741","4"
"22753","4"
"108767","2"
"92174","2"
"71537","2"
"2630","4"
"22206","4"
"12653","2"
"90241","2"
"27240","4"
"55699","4"
"81417","4"
"55093","2"
"112769","2"
"123426","10"
"15515","9"
"101203","2"
"82864","4"
"6730","2"
"94675","2"
"6784","2"
"79586","2"
"24725","4"
"25594","4"
"39989","2"
"98711","4"
"77803","4"
"98072","2"
"105741","4"
"28796","4"
"106239","2"
"28534","4"
"7316","2"
"25649","2"
"18188","4"
"119913","2"
"50543","4"
"28155","4"
"111746","2"
"62165","4"
"15530","2"
"86012","4"
"8216","4"
"114870","2"
"15538","4"
"104046","2"
"111305","4"
"12571","2"
"64616","2"
"71340","2"
"22057","2"
"82679","2"
"61281","4"
"45445","2"
"119993","2"
"97050","9"
"107599","2"
"32498","2"
"21730","2"
"82075","2"
"100417","2"
"67242","2"
"7790","6"
"37973","2"
"59874","2"
"84391","13"
"46019","2"
"23609","4"
"9075","2"
"66761","12"
"43596","2"
"18819","10"
"98294","2"
"63418","3"
"67804","13"
"100234","4"
"11933","3"
"16857","4"
"92575","4"
"96048","2"
"15322","4"
"119700","4"
"65671","4"
"26936","4"
"19954","2"
"15397","2"
"29610","4"
"96196","2"
"74846","4"
"47360","2"
"119984","2"
"56216","4"
"27340","4"
"74109","4"
"66290","2"
"99891","4"
"95956","4"
"36303","12"
"125181","2"
"49995","2"
"12832","4"
"101050","4"
"121772","13"
"112564","4"
"61147","2"
"18876","2"
"63741","2"
"23647","2"
"51568","2"
"36989","4"
"109823","4"
"106809","12"
"31659","2"
"113902","11"
"13305","2"
"98575","4"
"125594","2"
"99557","2"
"55520","2"
"12280","2"
"34336","2"
"72519","4"
"63175","4"
"61497","2"
"96282","2"
"80883","2"
"89018","2"
"73809","2"
"17362","2"
"60813","2"
"20475","3"
"112867","2"
"38727","2"
"69120","10"
"29434","9"
"40375","12"
"99747","4"
"11874","4"
"45002","2"
"24051","2"
"8102","2"
"71668","2"
"58302","2"
"69533","4"
"51329","9"
"54165","2"
"114123","2"
"84757","2"
"20928","2"
"25533","4"
"12579","4"
"2188","4"
"120008","2"
"63973","2"
"81483","3"
"107174","10"
"67655","4"
"17409","4"
"7735","4"
"96034","2"
"87666","2"
"39490","2"
"85951","2"
"70866","2"
"120574","4"
"88926","2"
"26828","2"
"74375","2"
"24937","2"
"82174","4"
"441","4"
"34866","4"
"79393","4"
"58092","4"
"28533","2"
"122949","2"
"33412","2"
"99603","2"
"47178","2"
"106229","4"
"109822","2"
"112427","2"
"18620","11"
"104200","2"
"123511","2"
"73505","6"
"100707","10"
"65240","2"
"47636","2"
"26490","9"
"37920","11"
"107059","2"
"102750","4"
"3367","2"
"39235","2"
"48522","2"
"73375","4"
"49693","2"
"120915","2"
"50170","2"
"25754","2"
"103861","4"
"31730","2"
"13695","9"
"78915","4"
"50039","2"
"65834","2"
"87906","2"
"6491","2"
"95955","2"
"15360","4"
"69893","4"
"101415","2"
"81434","4"
"89529","2"
"104762","2"
"88554","2"
"16802","2"
"2741","2"
"56877","4"
"68850","4"
"123023","2"
"3707","2"
"25204","2"
"38534","4"
"88350","2"
"38721","2"
"94426","2"
"95289","4"
"30862","10"
"102650","4"
"69947","2"
"15459","10"
"9089","2"
"36560","4"
"118751","4"
"122154","2"
"40260","2"
"83281","2"
"92937","2"
"32725","11"
"43035","2"
"42084","2"
"30271","4"
"109614","4"
"42564","2"
"17926","2"
"108692","9"
"62185","4"
"78052","4"
"101017","2"
"114689","3"
"424","9"
"112142","2"
"36639","2"
"36322","2"
"90073","4"
"12830","2"
"61683","2"
"17461","4"
"103720","2"
"72833","4"
"49332","11"
"69925","2"
"110365","2"
"4328","2"
"81458","4"
"2731","2"
"7154","4"
"85629","4"
"59482","2"
"104701","2"
"77086","4"
"46261","4"
"51370","2"
"33988","2"
"66700","4"
"63409","4"
"117979","4"
"92815","2"
"58279","2"
"115668","12"
"21913","2"
"116863","2"
"72940","4"
"93093","4"
"74258","2"
"19788","4"
"82130","2"
"4269","2"
"114409","2"
"10102","2"
"100042","2"
"79999","2"
"41622","4"
"67533","12"
"42699","4"
"28108","4"
"61956","2"
"2756","4"
"66225","2"
"117329","2"
"47153","2"
"895","4"
"76961","4"
"56005","3"
"30347","10"
"122489","2"
"73367","10"
"23391","2"
"42896","2"
"58535","4"
"122219","4"
"62655","2"
"28704","2"
"108138","2"
"36213","2"
"66584","4"
"29203","2"
"28766","2"
"61953","2"
"11826","2"
"105050","2"
"113475","10"
"73478","4"
"5569","2"
"82854","2"
"117731","4"
"72486","2"
"6672","2"
"121140","11"
"121466","2"
"117475","2"
"24557","4"
"46213","11"
"28657","2"
"37283","2"
"86140","2"
"29595","2"
"24939","2"
"28622","2"
"117594","2"
"20189","2"
"377","2"
"45453","2"
"71173","2"
"64844","2"
"92105","4"
"103601","4"
"94595","2"
"95797","2"
"95125","2"
"1666","11"
"7695","4"
"122417","4"
"79388","4"
"55518","4"
"73677","4"
"20300","2"
"40102","2"
"1629","2"
"28373","2"
"37576","2"
"13999","2"
"93460","4"
"107195","2"
"21652","4"
"124619","4"
"125538","2"
"122476","2"
"116720","11"
"38815","11"
"43256","2"
"92961","2"
"65696","2"
"11780","4"
"83766","2"
"121878","4"
"69862","9"
"56947","2"
"86417","2"
"112210","2"
"64613","4"
"93486","2"
"44816","2"
"26204","2"
"83345","4"
"122074","2"
"90527","4"
"92096","2"
"97398","2"
"23353","2"
"115617","4"
"48087","4"
"69098","9"
"7546","4"
"17085","2"
"93137","4"
"42901","2"
"17899","2"
"57152","10"
"7550","2"
"25938","2"
"23936","2"
"85914","5"
"84905","2"
"54395","2"
"45248","4"
"55499","2"
"64340","4"
"63114","2"
"89515","2"
"97084","2"
"25169","2"
"44968","2"
"21305","2"
"70182","2"
"70290","2"
"33136","2"
"20172","2"
"24421","2"
"74415","2"
"2036","2"
"79702","4"
"68003","2"
"17215","2"
"107678","2"
"54177","3"
"36009","2"
"37804","2"
"9390","2"
"109392","4"
"53553","4"
"65912","2"
"121146","4"
"38992","4"
"21934","4"
"121439","2"
"79354","2"
"87847","2"
"50344","2"
"39103","2"
"53267","2"
"12863","4"
"11432","2"
"87753","2"
"51359","2"
"25460","6"
"76101","2"
"34517","9"
"20080","11"
"38514","2"
"31615","9"
"5954","2"
"80560","2"
"61853","2"
"63236","11"
"8187","4"
"49454","2"
"701","2"
"34663","3"
"18950","2"
"31987","2"
"68979","4"
"45077","2"
"11757","4"
"100245","2"
"34941","2"
"30055","2"
"114683","2"
"7878","4"
"21132","2"
"33346","4"
"40762","2"
"104937","10"
"111688","4"
"72917","2"
"112456","2"
"122653","2"
"28976","2"
"122655","2"
"88180","4"
"16623","2"
"86455","2"
"96331","2"
"679","4"
"76733","2"
"77335","2"
"41757","2"
"32391","4"
"120043","2"
"67206","2"
"13339","2"
"74016","4"
"50882","10"
"67670","2"
"46487","2"
"90061","10"
"74595","2"
"100757","2"
"114944","4"
"44500","4"
"69536","2"
"107241","2"
"93249","2"
"85475","4"
"58737","4"
"65755","2"
"11322","4"
"8289","4"
"100089","2"
"121405","2"
"76413","2"
"58239","2"
"18557","10"
"52199","12"
"77950","2"
"14348","4"
"107858","10"
"97151","4"
"4763","2"
"37827","4"
"33279","2"
"85692","10"
"103116","4"
"112951","4"
"12606","2"
"119345","2"
"59385","2"
"9830","4"
"1373","2"
"75347","2"
"13166","2"
"86184","2"
"49390","2"
"108538","2"
"16578","12"
"98664","2"
"15883","10"
"99069","2"
"103328","2"
"112516","2"
"115771","2"
"124000","2"
"43805","11"
"37066","2"
"13525","4"
"123126","2"
"114008","4"
"116143","2"
"40027","2"
"12214","2"
"118630","9"
"89124","4"
"125626","4"
"6607","4"
"25184","9"
"22284","10"
"119015","4"
"28788","4"
"98606","2"
"91762","4"
"42526","4"
"38667","10"
"76819","4"
"70038","2"
"6665","4"
"28729","10"
"100512","4"
"46876","2"
"109690","3"
"80387","2"
"36999","2"
"49849","2"
"66948","10"
"117056","4"
"106119","2"
"30747","2"
"102670","2"
"117227","2"
"51239","2"
"12542","12"
"41989","2"
"9021","2"
"68605","4"
"86507","2"
"62929","2"
"90983","2"
"12811","2"
"19850","9"
"16344","4"
"78198","2"
"59793","2"
"66072","9"
"31902","4"
"96914","2"
"55540","2"
"15616","9"
"46850","2"
"94578","2"
"20977","2"
"103645","2"
"80721","3"
"46632","2"
"104877","2"
"53933","2"
"106199","2"
"115326","10"
"109526","4"
"102535","2"
"123832","4"
"59131","4"
"72113","2"
"2076","2"
"62461","4"
"89823","2"
"63958","4"
"24331","2"
"85689","4"
"51456","11"
"15966","2"
"39799","4"
"72490","2"
"8009","2"
"14409","4"
"69656","2"
"9206","2"
"91425","2"
"63477","3"
"98436","12"
"125290","2"
"81776","4"
"124572","4"
"104275","2"
"64199","4"
"4750","2"
"89932","4"
"112006","2"
"103579","2"
"58012","2"
"101678","3"
"102645","2"
"56760","2"
"36490","2"
"80498","2"
"102039","2"
"114375","4"
"77997","2"
"102137","2"
"119163","4"
"55245","2"
"57268","4"
"102086","4"
"24411","2"
"47240","2"
"124333","4"
"91390","2"
"29411","4"
"89106","4"
"70761","2"
"58806","2"
"14986","2"
"107034","2"
"30259","4"
