"","x"
"114982","2"
"21007","2"
"44863","11"
"70597","2"
"37361","10"
"112233","2"
"59216","2"
"5829","2"
"22281","4"
"71856","2"
"85429","4"
"83205","2"
"69945","2"
"5038","9"
"52460","2"
"48497","2"
"21879","4"
"597","2"
"89304","2"
"124626","2"
"47050","12"
"22298","4"
"114393","2"
"1834","4"
"118925","2"
"17841","4"
"84693","2"
"102974","2"
"30519","2"
"42713","2"
"9670","4"
"22241","11"
"13265","4"
"17111","2"
"55310","2"
"115432","2"
"124064","2"
"94350","9"
"61542","2"
"54645","4"
"50044","9"
"123019","2"
"4389","9"
"115788","4"
"13485","10"
"69872","4"
"79043","4"
"29639","4"
"65225","2"
"46717","2"
"116285","2"
"18846","2"
"25885","4"
"51931","2"
"12928","4"
"40540","9"
"3860","2"
"106868","4"
"111265","2"
"3820","2"
"104296","4"
"87968","12"
"79659","2"
"38508","2"
"80932","4"
"22802","2"
"76718","2"
"91320","2"
"72478","2"
"66616","9"
"120969","2"
"29118","2"
"12531","2"
"78342","2"
"50867","4"
"90446","4"
"70591","2"
"56092","2"
"40781","2"
"87024","4"
"6252","4"
"17843","10"
"74757","2"
"109410","4"
"90186","4"
"103939","10"
"81800","2"
"49392","9"
"20600","2"
"4317","4"
"53725","11"
"112972","5"
"39187","10"
"65944","4"
"24185","2"
"13636","4"
"55726","4"
"119813","2"
"119498","4"
"96064","2"
"42979","9"
"113915","4"
"44920","4"
"118786","4"
"64775","10"
"88218","4"
"54968","4"
"34204","2"
"66153","4"
"104948","2"
"59611","4"
"33455","11"
"31714","6"
"44023","4"
"81438","4"
"59556","4"
"73340","2"
"38694","5"
"91430","2"
"91311","2"
"71263","2"
"79951","2"
"13887","2"
"57928","2"
"39188","2"
"98250","4"
"77211","2"
"10227","4"
"40849","4"
"119282","4"
"2779","4"
"121333","6"
"73453","2"
"87278","2"
"52395","2"
"105066","4"
"56258","2"
"92757","4"
"54296","4"
"929","4"
"62398","2"
"39530","2"
"100799","2"
"115581","4"
"1879","3"
"111702","2"
"78115","3"
"122126","2"
"122556","4"
"9988","4"
"70704","2"
"5530","2"
"2425","2"
"102853","10"
"109531","2"
"27316","4"
"18508","9"
"31170","2"
"43603","2"
"87453","2"
"50198","3"
"119520","4"
"79427","4"
"63848","2"
"97171","2"
"37358","2"
"118926","4"
"112664","2"
"13157","2"
"43562","2"
"31408","4"
"33877","2"
"105607","2"
"123345","10"
"75727","4"
"83523","2"
"118422","4"
"38671","4"
"12723","2"
"51659","2"
"105082","2"
"31888","4"
"121352","2"
"45844","2"
"75681","2"
"67419","2"
"88351","4"
"76572","2"
"67894","4"
"29771","4"
"119108","2"
"87324","4"
"66464","2"
"10682","2"
"98319","2"
"61684","4"
"68968","2"
"107848","2"
"36672","2"
"65647","2"
"39774","10"
"121691","11"
"19662","2"
"80863","3"
"74854","2"
"36206","2"
"1253","2"
"42501","2"
"58710","2"
"86617","2"
"125460","2"
"15982","9"
"22258","2"
"52157","4"
"48911","2"
"8276","2"
"82576","2"
"107870","2"
"9571","2"
"19169","2"
"111144","2"
"30543","4"
"4908","2"
"22896","2"
"35679","2"
"114888","2"
"565","4"
"43500","10"
"87021","4"
"120534","4"
"116986","4"
"1074","4"
"23415","2"
"2375","11"
"36530","2"
"102990","4"
"93476","2"
"106915","10"
"62696","9"
"103256","2"
"62419","4"
"65544","2"
"8499","2"
"9207","4"
"49548","2"
"103321","2"
"82051","2"
"125539","4"
"111590","4"
"4815","2"
"57168","2"
"72568","4"
"9170","4"
"84720","2"
"44344","2"
"79191","4"
"46824","2"
"7935","12"
"62031","10"
"71717","4"
"120306","2"
"92520","2"
"52209","2"
"64726","4"
"110334","2"
"33897","2"
"90772","4"
"87667","2"
"46202","2"
"88642","4"
"58154","4"
"37124","4"
"22850","2"
"70848","2"
"88498","4"
"90847","4"
"80141","2"
"104583","4"
"18763","4"
"32246","2"
"101994","4"
"87686","4"
"79497","4"
"124538","4"
"104381","9"
"58270","2"
"64993","4"
"6849","2"
"78077","9"
"58262","10"
"23615","10"
"38329","2"
"74552","2"
"3015","4"
"41800","4"
"28899","4"
"75396","4"
"63157","2"
"39284","10"
"68213","2"
"109285","11"
"41845","2"
"110932","4"
"112089","3"
"41605","2"
"124153","2"
"53303","2"
"17845","4"
"24584","2"
"9418","11"
"39944","2"
"24427","2"
"10402","3"
"106485","2"
"105180","4"
"28557","4"
"93766","2"
"67798","2"
"118252","4"
"109219","4"
"99356","2"
"94684","4"
"95042","11"
"7832","2"
"51880","2"
"54557","2"
"62185","4"
"43652","2"
"23021","2"
"53648","2"
"6943","4"
"7311","2"
"20960","4"
"35074","2"
"78688","2"
"87530","4"
"58384","4"
"68108","2"
"24734","4"
"45193","2"
"16089","2"
"113848","2"
"80860","2"
"117087","2"
"991","2"
"111833","2"
"84402","2"
"104341","2"
"49940","2"
"33006","2"
"6483","2"
"6352","2"
"6710","2"
"97583","4"
"11051","2"
"47751","4"
"104057","2"
"95913","2"
"39757","4"
"65947","4"
"102640","2"
"87027","4"
"52673","4"
"53088","2"
"53196","2"
"91795","4"
"36223","4"
"4964","2"
"95839","4"
"107441","2"
"116892","10"
"56","2"
"85163","2"
"107550","4"
"115580","9"
"308","2"
"112250","2"
"3550","4"
"74702","2"
"35337","9"
"70830","4"
"65619","7"
"32280","2"
"115865","2"
"119151","3"
"50162","4"
"103597","2"
"106276","11"
"97746","2"
"68017","4"
"9228","4"
"119207","2"
"67544","4"
"34184","2"
"63138","2"
"81815","4"
"72130","4"
"47786","11"
"60050","4"
"4124","4"
"35160","4"
"72664","2"
"111468","2"
"34274","9"
"124806","2"
"44154","4"
"122758","2"
"115977","4"
"101712","4"
"89642","2"
"43805","11"
"37415","4"
"19712","2"
"47525","4"
"34578","4"
"125712","10"
"124586","2"
"48045","4"
"55830","4"
"50061","2"
"35906","2"
"88128","2"
"12290","2"
"24782","3"
"48299","2"
"102483","2"
"42647","4"
"96003","3"
"97346","2"
"68439","4"
"113962","2"
"24116","4"
"31759","9"
"49008","4"
"39735","4"
"525","2"
"103979","2"
"55034","2"
"37766","2"
"122195","4"
"19073","10"
"91123","4"
"79898","4"
"20085","2"
"46499","2"
"61263","6"
"37329","4"
"6660","2"
"59262","4"
"22188","11"
"58693","4"
"71944","2"
"117639","2"
"29552","11"
"117507","2"
"117107","2"
"14074","12"
"71518","2"
"41677","10"
"72539","9"
"64787","4"
"42254","2"
"50133","2"
"90451","4"
"69674","2"
"64625","2"
"113677","4"
"111188","2"
"11894","2"
"89950","2"
"87815","4"
"118196","4"
"102092","2"
"30201","2"
"84138","4"
"22262","2"
"10651","2"
"56781","2"
"99427","2"
"20037","2"
"79602","2"
"45917","2"
"100952","2"
"85291","2"
"45636","4"
"113085","2"
"10976","2"
"67292","4"
"48347","11"
"57418","2"
"57442","13"
"36084","2"
"86059","2"
"6888","4"
"88221","4"
"89893","2"
"60376","2"
"73809","2"
"62341","4"
"107270","2"
"107327","14"
"30722","2"
"118800","2"
"61486","2"
"28525","2"
"94124","2"
"9648","12"
"96775","4"
"45607","2"
"3087","4"
"116866","2"
"86191","2"
"42629","5"
"54144","9"
"108564","2"
"58481","2"
"119335","2"
"13561","4"
"73435","3"
"94537","4"
"119719","2"
"56276","4"
"86420","4"
"112647","2"
"36748","2"
"29527","2"
"99597","2"
"30871","4"
"114245","4"
"110702","2"
"93984","2"
"39230","12"
"107170","2"
"40408","4"
"102324","4"
"42128","2"
"10979","2"
"123956","2"
"120872","2"
"110323","4"
"41045","2"
"84480","4"
"121102","2"
"92792","2"
"125911","2"
"37645","2"
"53830","2"
"114293","4"
"51865","2"
"63161","13"
"34585","7"
"59876","2"
"116010","4"
"94069","4"
"23210","2"
"105789","2"
"111591","4"
"108365","2"
"55694","2"
"123220","2"
"3415","4"
"65510","2"
"72221","4"
"52881","4"
"102110","9"
"99079","4"
"104029","4"
"55450","2"
"88189","2"
"17733","3"
"117608","2"
"55185","4"
"123223","4"
"114306","2"
"29585","2"
"65383","4"
"68143","2"
"11711","2"
"7215","2"
"86046","4"
"113126","3"
"21498","10"
"51056","2"
"79808","2"
"54403","4"
"55067","2"
"68028","2"
"55199","2"
"52014","4"
"73607","4"
"104836","9"
"93391","2"
"35937","10"
"102352","2"
"33747","2"
"67991","2"
"113769","2"
"23909","4"
"20048","2"
"63143","2"
"1005","4"
"4822","2"
"47628","2"
"89431","2"
"47438","4"
"43419","2"
"123869","2"
"7547","4"
"53069","2"
"57733","2"
"83949","2"
"5747","2"
"38015","2"
"125727","2"
"4799","2"
"95767","4"
"69995","12"
"92710","4"
"40160","2"
"38526","2"
"116886","4"
"51067","2"
"56949","2"
"83123","2"
"30656","3"
"47139","2"
"104112","2"
"66528","4"
"1212","4"
"33366","2"
"94451","4"
"124136","9"
"125686","2"
"64091","4"
"9372","4"
"56851","2"
"114575","2"
"98157","2"
"112288","2"
"22552","2"
"51490","12"
"74397","4"
"48972","2"
"73135","2"
"65837","4"
"62455","2"
"14169","4"
"90338","4"
"111531","2"
"88354","2"
"61100","4"
"36810","4"
"75407","2"
"11056","2"
"21568","2"
"19511","2"
"96597","4"
"27950","4"
"22917","2"
"107370","4"
"109449","4"
"44129","2"
"112434","4"
"9537","2"
"100446","4"
"7893","4"
"77597","4"
"79686","9"
"98464","4"
"125035","2"
"45783","2"
"63269","2"
"38578","2"
"42894","2"
"71324","4"
"31161","4"
"114021","4"
"30610","4"
"19460","2"
"74933","2"
"89919","11"
"20709","2"
"103395","11"
"52323","4"
"79796","4"
"107620","2"
"116832","4"
"14969","4"
"71161","2"
"32490","2"
"65156","2"
"90934","4"
"31535","2"
"45623","2"
"39756","4"
"58483","2"
"94045","2"
"15379","2"
"120134","4"
"105090","2"
"40472","4"
"47817","4"
"90993","2"
"43299","4"
"124449","4"
"37001","2"
"101687","4"
"87126","4"
"96298","6"
"24044","4"
"54612","4"
"88473","4"
"60975","4"
"17277","11"
"68875","2"
"67461","2"
"55118","2"
"97913","4"
"48238","4"
"82318","2"
"86907","2"
"104811","9"
"109625","2"
"107316","2"
"50365","4"
"98806","2"
"100856","2"
"61930","4"
"3779","2"
"94476","2"
"15592","2"
"68076","2"
"81374","4"
"87954","4"
"11428","2"
"52328","4"
"22624","4"
"79678","4"
"45573","2"
"102269","4"
"124421","10"
"98026","11"
"91181","4"
"91450","2"
"124986","4"
"88384","4"
"102728","2"
"67023","4"
"101781","14"
"44853","4"
"2243","10"
"64559","3"
"92318","2"
"20558","4"
"102083","2"
"43968","4"
"106365","2"
"82386","2"
"106344","2"
"81670","2"
"83705","2"
"43492","2"
"41360","2"
"69494","2"
"49207","4"
"43453","4"
"48122","2"
"62068","4"
"97997","2"
"117854","2"
"76228","4"
"53389","9"
"4287","4"
"31486","4"
"12315","2"
"101357","2"
"51539","4"
"28878","4"
"20418","4"
"113099","2"
"99592","9"
"104661","2"
"71354","2"
"87366","4"
"29499","2"
"67647","7"
"25976","2"
"60935","4"
"55679","2"
"105197","2"
"121452","2"
"118965","11"
"61729","12"
"90823","2"
"125287","4"
"114187","4"
"12713","4"
"81352","2"
"93475","2"
"110206","2"
"105416","2"
"77361","2"
"114844","2"
"86082","4"
"106328","2"
"83932","4"
"79506","2"
"110237","4"
"12763","2"
"87309","4"
"40817","3"
"75828","2"
"60817","11"
"47088","4"
"124801","2"
"13572","4"
"94941","4"
"59218","2"
"22866","2"
"1942","2"
"40126","2"
"114704","4"
"103809","9"
"95572","9"
"113890","4"
"121493","2"
"50727","2"
"13028","2"
"18879","2"
"43384","4"
"5912","10"
"19782","2"
"105000","4"
"119559","4"
"28925","2"
"30529","4"
"22747","4"
"86401","2"
"35094","2"
"7520","2"
"31859","4"
"46139","2"
"90896","2"
"106106","2"
"99665","2"
"44870","4"
"54786","2"
"12392","3"
"7968","4"
"12887","2"
"31577","10"
"21116","5"
"109465","2"
"114835","2"
"86122","2"
"76428","2"
"36001","4"
"113588","2"
"94490","9"
"33352","2"
"29882","4"
"67339","2"
"92340","5"
"25313","2"
"12334","2"
"45116","2"
"123509","2"
"92044","4"
"58502","2"
"21842","12"
"81676","2"
"88259","2"
"70403","9"
"26674","4"
"51160","2"
"41029","2"
"110522","4"
"76990","4"
"53588","4"
"10533","2"
"72722","4"
"109510","4"
"8097","2"
"20673","2"
"17237","2"
"79988","2"
"68601","4"
"78471","2"
"117033","4"
"96279","2"
"75760","2"
"22481","2"
"36524","4"
"83573","2"
"112296","4"
"125383","9"
"25599","2"
"41710","2"
"81860","4"
"18598","2"
"94546","2"
"71931","4"
"3687","13"
"24615","2"
"34516","4"
"124569","2"
"12057","4"
"68165","2"
"48848","2"
"12631","4"
"120924","2"
"117471","2"
"117313","2"
"12460","2"
"124835","9"
"22117","12"
"101699","4"
"25622","4"
"107847","4"
"2853","4"
"125831","2"
"105288","2"
"83676","2"
"102405","2"
"28045","2"
"56100","2"
"34335","2"
"80519","11"
"107074","4"
"28072","2"
"18636","4"
"84111","4"
"100872","2"
"15950","2"
"77772","4"
"61265","2"
"7038","3"
"15150","2"
"107938","2"
"59123","4"
"88932","4"
"40722","4"
"41844","2"
"35370","2"
"22413","2"
"4776","4"
"38320","2"
"44016","4"
"82034","4"
"18363","10"
"93690","2"
"21861","2"
"15863","2"
"27277","2"
"105740","3"
"45061","4"
"108460","2"
"52105","2"
"122257","2"
"64020","4"
"125694","2"
"101999","4"
"79290","2"
"71974","4"
"14865","4"
"59064","2"
"32704","2"
"34980","2"
"1729","2"
"83011","4"
"24364","4"
"87173","4"
"117785","2"
"59229","4"
"64157","3"
"18056","2"
"37149","2"
"72649","2"
"35361","2"
"22699","4"
"19223","9"
"15485","2"
"55336","2"
"2319","4"
"19334","2"
"19141","2"
"88300","2"
"72699","2"
"38959","2"
"5356","2"
"19030","2"
"106640","2"
"84979","2"
"109368","2"
"116736","2"
"476","2"
"83128","2"
"124095","2"
"43040","4"
"63424","2"
"64558","3"
"124060","2"
"3898","4"
"5771","4"
"81876","2"
"55801","6"
"115021","2"
"98390","2"
"63573","4"
"66339","4"
"17413","10"
"101621","2"
"105354","2"
"97203","2"
"56006","2"
"119404","3"
"121024","2"
"91021","2"
"57194","4"
"52874","2"
"113079","2"
"87457","2"
"70105","4"
"108192","4"
"33567","4"
"82229","2"
"40200","4"
"117933","2"
"69177","4"
"8206","13"
"27511","2"
"43408","2"
"97593","2"
"2475","10"
"120674","2"
"23017","2"
"12373","2"
"92107","4"
"77095","11"
"92636","4"
"39385","2"
"117528","2"
"5273","2"
"42537","9"
"28980","4"
"29274","4"
"23893","4"
"4129","4"
"78693","2"
"120085","2"
"5095","2"
"5827","4"
"66473","4"
"8139","4"
"117894","2"
"9337","2"
"89900","2"
"61720","2"
"57880","2"
"110778","4"
"112498","4"
"6871","2"
"114348","2"
"83178","2"
"96460","2"
"63650","2"
"120087","2"
"114007","4"
"77228","2"
"57695","4"
"37550","4"
"93460","4"
"7814","2"
"102802","2"
"36956","2"
"67280","4"
"15128","2"
"95337","4"
"103675","2"
"65924","4"
"69874","2"
"1588","4"
"30448","2"
"88105","2"
"28465","2"
"68443","4"
"37328","2"
"109250","4"
"4451","4"
"15349","4"
"1031","2"
"114646","2"
"67110","4"
"47069","4"
"55841","2"
"49227","5"
"17225","4"
"4459","4"
"93355","2"
"47383","10"
"61121","2"
"1549","4"
"50225","2"
"19473","4"
"65515","2"
"125237","2"
"98732","4"
"97042","4"
"8000","10"
"96921","2"
"105848","10"
"80490","4"
"78863","2"
"16182","2"
"116295","4"
"888","11"
"44860","2"
"42559","11"
"69278","2"
"46287","4"
"68678","4"
"80483","2"
"121659","4"
"89671","4"
"39823","2"
"4084","2"
"85188","2"
"105373","2"
"89198","2"
"45915","7"
"22813","2"
"110940","2"
"76464","2"
"57560","4"
"105550","2"
"49443","2"
"29171","2"
"53465","2"
"63378","2"
"13734","4"
"63160","4"
"71135","2"
"96532","3"
"94942","9"
"68110","2"
"112143","2"
"118214","2"
"93715","2"
"124978","4"
"14595","2"
"120828","10"
"100235","4"
"64159","2"
"79343","2"
"55883","2"
"108682","2"
"36387","11"
"72992","2"
"63524","2"
"8159","4"
"114391","2"
"31708","4"
"125495","4"
"10154","12"
"50617","4"
"94605","9"
"1451","4"
"9566","4"
"5608","2"
"79622","4"
"22781","4"
"91433","4"
"34906","2"
"104403","2"
"113954","4"
"121768","2"
"41734","2"
"91499","2"
"103411","2"
"93003","4"
"87621","2"
"97241","4"
"113101","2"
"16829","4"
"70471","4"
"32091","2"
"112657","2"
"47240","2"
"13379","13"
"16257","4"
"68650","4"
"68969","2"
"69144","4"
"105123","4"
"16035","9"
"90417","4"
"1777","2"
"3423","2"
"117481","2"
"49542","5"
"97695","13"
"65438","2"
"44477","4"
"61406","2"
"32905","2"
"33579","11"
"97960","4"
"33073","2"
"2902","10"
"94845","4"
"32430","4"
"27630","2"
"88093","2"
"56823","2"
"81319","2"
"105262","4"
"124268","2"
"111046","10"
"42442","2"
"111470","2"
"81808","2"
"86860","4"
"93564","2"
"527","4"
"29725","9"
"75581","2"
"96758","4"
"91570","2"
"102735","2"
"57089","4"
"113547","2"
"31520","4"
"33564","2"
"41961","10"
"60006","4"
"104295","2"
"74858","4"
"81907","2"
"14367","4"
"87352","9"
"89215","2"
"67029","2"
"98234","2"
"59975","4"
"47643","4"
"125637","4"
"20497","4"
"4100","2"
"118446","9"
"5790","4"
"20359","2"
"53199","4"
"69747","11"
"4312","2"
"50690","4"
"91112","12"
"5063","4"
"54379","11"
"44446","2"
"32568","2"
"109943","4"
"44505","4"
"94152","4"
"44698","4"
"15112","2"
"46601","4"
"120785","2"
"27155","3"
"6856","13"
"105200","2"
"57490","2"
"104825","2"
"122019","2"
"117236","2"
"79860","10"
"3708","2"
"60348","4"
"120830","2"
"112880","4"
"46236","4"
"13821","2"
"35154","4"
"76257","2"
"20071","4"
"109205","2"
"113195","12"
"31945","2"
"75246","2"
"105113","2"
"10371","3"
"34430","2"
"84487","2"
"104668","2"
"44823","5"
"93584","2"
"8155","4"
"59165","2"
"45770","4"
"44534","4"
"71852","2"
"6764","4"
"53317","5"
"103868","4"
"82898","11"
"105488","2"
"101262","2"
"94666","4"
"12570","4"
"38829","4"
"38217","2"
"96325","4"
"117602","2"
"67322","2"
"86324","2"
"60156","4"
"111715","2"
"92339","2"
"4247","2"
"15504","2"
"84123","2"
"119961","2"
"26653","2"
"65227","4"
"55049","3"
"83174","4"
"115212","4"
"77720","4"
"123203","2"
"120018","4"
"71758","2"
"19584","2"
"34152","2"
"40481","2"
"124788","2"
"55460","4"
"113060","4"
"107123","2"
"22217","2"
"11809","2"
"14770","2"
"60180","2"
"107933","7"
"32898","2"
"24255","2"
"97742","2"
"1855","4"
"93555","4"
"71394","2"
"77500","9"
"65465","2"
"19613","4"
"30752","4"
"35622","2"
"90511","2"
"119669","4"
"39027","9"
"35780","4"
"26159","2"
"66349","11"
"107995","4"
"76294","4"
"66341","4"
"110061","9"
"45508","2"
"92862","4"
"69416","4"
"2160","2"
"94195","2"
"49106","2"
"114501","2"
"70555","4"
"81235","4"
"15196","2"
"29696","9"
"122697","11"
"7246","2"
"32964","2"
"51955","4"
"10256","3"
"56404","2"
"58540","4"
"54097","4"
"110993","4"
"83602","4"
"115567","2"
"107280","10"
"117070","11"
"34405","4"
"4951","2"
"86764","9"
"47340","2"
"110353","2"
"79765","2"
"60511","2"
"34050","2"
"5497","2"
"45991","2"
"7395","4"
"79976","11"
"57035","2"
"44882","2"
"4277","2"
"49223","4"
"17267","4"
"73123","2"
"106097","4"
"105331","2"
"845","4"
"26396","4"
